공고번호,공고명,기관명,공고일,마감일,계약구분,거래구분,키워드,조회창
202412299975081,겨울방학 디지털 자기주도학습도구 구독 용역,오천초등학교,2024-12-29,2024-12-30 12:00,1인수의,용역,구독,20241221~20250320
202412249961209,2025년도 도서관 정기간행물 구독,해룡고등학교,2024-12-24,2024-12-27 17:00,1인수의,물품,구독,20241221~20250320
202506170395401,해룡 바칼로레아 진행에 따른 구독형운영비,해룡고등학교,2025-06-17,2025-06-18 14:40,1인수의,물품,구독,20250321~20250618
202506170394204,평원초 디지털기반교육혁신선도학교 기기대여 및 플랫폼 구독,평원초등학교,2025-06-17,2025-06-22 18:00,1인수의,용역,구독,20250321~20250618
202506160390847,2025. 삼호서초 2030교실 동시통역 솔루션 구독,삼호서초등학교,2025-06-16,2025-06-17 18:20,1인수의,물품,구독,20250321~20250618
202506130389267,2025년 디지털 선도학교 AI 소프트웨어 챗지피티외 구독,장흥초등학교,2025-06-13,2025-06-17 10:00,1인수의,물품,구독,20250321~20250618
202506120385611,위례고운초등학교 미리캔버스 pro 구독,위례고운초등학교,2025-06-12,2025-06-13 18:00,1인수의,물품,구독,20250321~20250618
202506120384812,2025학년도 디지털 구독형 서비스 구독료 견적 요청,순천강남여자고등학교,2025-06-12,2025-06-13 10:00,1인수의,물품,구독,20250321~20250618
202506110383388,2025학년도 만덕고등학교 도서실 정기간행물 구독 견적요청,만덕고등학교,2025-06-11,2025-06-16 18:00,1인수의,물품,구독,20250321~20250618
202506110382696,2025.경호초등학교 공동교육과정 미리캔버스 구독 용역 계약,경호초등학교,2025-06-11,2025-06-12 14:30,1인수의,용역,구독,20250321~20250618
202506110381917,2025 증산초 디지털기반 학생맞춤형 밀크T 구독,정선증산초등학교,2025-06-11,2025-06-13 18:00,1인수의,용역,구독,20250321~20250618
202506100379693,태백초등학교 디지털기반 교육혁신 선도학교 스마트리 프로그램 구독 견적요청,태백초등학교,2025-06-10,2025-06-15 18:00,1인수의,물품,구독,20250321~20250618
202506100377876,도서실 월간도서 정기구독,예일메디텍고등학교,2025-06-10,2025-06-11 18:00,1인수의,물품,구독,20250321~20250618
202506090376879,센텀중학교 도서관 정기간행물 구독 견적요청,센텀중학교,2025-06-09,2025-06-11 09:00,1인수의,물품,구독,20250321~20250618
202506050372862,원광중학교 문해력 신장 사업 AI 지니어튜터 구독 계약,원광중학교,2025-06-05,2025-06-09 16:20,1인수의,용역,구독,20250321~20250618
202506050372689,디지털선도학교 운영 자료 제작 플랫폼 미리캔버스 구독료,문명중학교,2025-06-05,2025-06-09 12:00,1인수의,물품,구독,20250321~20250618
202506040370401,2025년 디지털 기반 학생 맞춤교육 선도학교 AI 소프트웨어 구독,장흥초등학교,2025-06-04,2025-06-09 09:00,1인수의,물품,구독,20250321~20250618
202506020365821,마산여고 AI활용 수업에 따른 미리캔버스 사용 구독 견적요청,마산여자고등학교,2025-06-02,2025-06-03 13:50,1인수의,물품,구독,20250321~20250618
202506020365338,순천효산고 디지털기반 학생 맞춤교육 컨텐츠구독료 구입,순천효산고등학교,2025-06-02,2025-06-03 23:50,1인수의,물품,구독,20250321~20250618
202505290360150,생성형 AI 챗지피티 플러스 구독권 구입,해강고등학교,2025-05-29,2025-05-30 15:20,1인수의,물품,구독,20250321~20250618
202505290358693,2025학년도 디지털기반 학생 맞춤교육 구독료,용산초등학교,2025-05-30,2025-06-04 15:00,1인수의,물품,구독,20250321~20250618
202505290358191,위례고운초등학교 미리캔버스 pro 구독,위례고운초등학교,2025-05-29,2025-06-03 18:10,1인수의,물품,구독,20250321~20250618
202505280357260,2025학년도 AI정보교육 중심학교 VR콘텐츠 구독 견적서 제출안내,이일여자중학교,2025-05-28,2025-06-02 16:10,1인수의,물품,구독,20250321~20250618
202505280356386,디지털 융합 취업역량 강화교육 AI 플랫폼 구독 견적 요청,청주공업고등학교,2025-05-28,2025-05-30 16:00,1인수의,물품,구독,20250321~20250618
202505270353886,석천중 디지털기반학생 선도학교 Chat GPT Plus 구독,석천중학교,2025-05-27,2025-05-28 14:20,1인수의,물품,구독,20250321~20250618
202505270351986,석천중 디지털기반학생 선도학교 홈런홀인원라이트 구독,석천중학교,2025-05-27,2025-05-28 11:30,1인수의,물품,구독,20250321~20250618
202505220342646,2025덕암정보고 국제교류수업 Z00mpro 구독권,덕암정보고등학교,2025-05-22,2025-05-23 18:30,1인수의,물품,구독,20250321~20250618
202505220342621,2025덕암정보고 직업기초업그레이드 영어교과 할동 구독권,덕암정보고등학교,2025-05-22,2025-05-23 18:30,1인수의,물품,구독,20250321~20250618
202505210337488,2025학년도 도서관 정기간행물 구독,경남여자고등학교,2025-05-21,2025-05-23 10:00,1인수의,물품,구독,20250321~20250618
202505210337248,2025 증산초 디지털기반 학생맞춤교육 선도학교 구독 견적요청,정선증산초등학교,2025-05-21,2025-05-22 23:00,1인수의,용역,구독,20250321~20250618
202505200336473,2025학년도 도서관 정기간행물 구독,부산장안고등학교,2025-05-20,2025-05-25 15:40,1인수의,물품,구독,20250321~20250618
202505200334630,수업평가혁신 실천교사 구독형 프로그램 구입,인성여자고등학교,2025-05-20,2025-05-25 18:00,1인수의,물품,구독,20250321~20250618
202505190331650,2025학년도 제1차 학교도서관 도서 구입 및 정기간행물 구독 건의,진주여자중학교,2025-05-19,2025-05-21 13:20,1인수의,물품,구독,20250321~20250618
202505190329552,2025학년도 온라인 학습 윤리 강화를 위한 표절 검사 서비스 구독,안성여자고등학교,2025-05-19,2025-05-21 18:00,1인수의,물품,구독,20250321~20250618
202505160326508,2025학년도 개금고등학교 정기간행물 구독,개금고등학교,2025-05-16,2025-05-21 18:00,1인수의,물품,구독,20250321~20250618
202505150324686,부산중앙중학교 정기간행물 구독,부산중앙중학교,2025-05-15,2025-05-19 15:00,1인수의,물품,구독,20250321~20250618
202505150323574,부산중앙중학교 정기간행물 구독,부산중앙중학교,2025-05-15,2025-05-19 15:00,1인수의,물품,구독,20250321~20250618
202505140320576,경성전자고등학교 직업계고학점제선도학교 미리캔버스 유료 구독권 구입,경성전자고등학교,2025-05-14,2025-05-16 10:00,1인수의,물품,구독,20250321~20250618
202505130316368,AI특화 교육과정 운영 AI 프로그램 구독,원주고등학교,2025-05-13,2025-05-16 16:00,1인수의,물품,구독,20250321~20250618
202505080304871,2025학년도 전자책 구독 신청,금명여자고등학교,2025-05-08,2025-05-12 18:00,1인수의,물품,구독,20250321~20250618
202505080303791,2025학년도 정기간행물 구독,광주동신여자중학교,2025-05-08,2025-05-09 18:40,1인수의,물품,구독,20250321~20250618
202505080302972,수업평가혁신 실천교사 구독형 프로그램 구입,인성여자고등학교,2025-05-08,2025-05-12 10:00,1인수의,물품,구독,20250321~20250618
202505070301054,부산과학고 2025학년도 정기간행물 구독,부산과학고등학교,2025-05-07,2025-05-13 14:00,1인수의,물품,구독,20250321~20250618
202505020298880,미래산업과학고등학교 정기간행물 구독 신청,미래산업과학고등학교,2025-05-02,2025-05-08 18:00,1인수의,물품,구독,20250321~20250618
202505020298630,금성고 2025학년도 정기간행물 구독 견적 요청,금성고등학교,2025-05-02,2025-05-09 18:00,1인수의,물품,구독,20250321~20250618
202505020298399,2025학년도 1학기 도서관 연속간행물 구독 견적 요청,금명여자고등학교,2025-05-02,2025-05-07 15:10,1인수의,물품,구독,20250321~20250618
202504300293993,교육과정 기반 AI·SW교육 운영학교 소프트웨어 구독료 지급,버들초등학교,2025-04-30,2025-05-05 16:20,1인수의,물품,구독,20250321~20250618
202504300293488,2025학년도 동래고 정기간행물 구독,동래고등학교,2025-04-30,2025-05-01 10:00,1인수의,물품,구독,20250321~20250618
202504290288242,부산일과학고등학교 2025학년도 도서관 정기간행물 구독,부산일과학고등학교,2025-04-29,2025-04-30 18:00,1인수의,물품,구독,20250321~20250618
202504280286578,신도고등학교 정기구독 간행물 견적요청,신도고등학교,2025-04-28,2025-04-30 10:00,1인수의,물품,구독,20250321~20250618
202504250281682,김해모산중학교 미리캔버스 Pro 구독 견적요청,김해모산중학교,2025-04-25,2025-04-30 09:00,1인수의,물품,구독,20250321~20250618
202504250280700,[직업계고 교과교실제 운영] 교과연구 및 수업방법 개선을 위한 교육용 소프트웨어 구독료 지출,경기상업고등학교,2025-04-25,2025-04-30 18:00,1인수의,용역,구독,20250321~20250618
202504240278875,2025학년도 학교도서관 정기간행물 구독,포항중앙여자고등학교,2025-04-24,2025-04-29 18:00,1인수의,물품,구독,20250321~20250618
202504240278841,2025학년도 학습 프로그램 기출탭탭 일년 구독료 견적 요청,벌교고등학교,2025-04-24,2025-04-28 18:30,1인수의,용역,구독,20250321~20250618
202504240276134,광주경신여고 기출탭탭 구독료 견적요청,광주경신여자고등학교,2025-04-24,2025-04-24 11:00,1인수의,물품,구독,20250321~20250618
202504220269244,2025학년도 학교도서관 정기간행물 구독,명호고등학교,2025-04-22,2025-04-25 14:10,1인수의,물품,구독,20250321~20250618
202504210262540,2025학년도 1차 창포중학교 신간도서 구입 및 정기간행물 구독 견적 요청,창포중학교,2025-04-21,2025-04-26 18:10,1인수의,물품,구독,20250321~20250618
202504180259365,설봉중학교 구독용 소프트웨어 구입,설봉중학교,2025-04-18,2025-04-20 18:00,1인수의,물품,구독,20250321~20250618
202504180259276,만덕중학교 정기간행물 구독 견적 요청,만덕중학교,2025-04-18,2025-04-22 11:20,1인수의,물품,구독,20250321~20250618
202504180259199,보래미 도서관 1차 도서구입 및 정기간행물 구독 견적요청,경포고등학교,2025-04-18,2025-04-23 18:10,1인수의,물품,구독,20250321~20250618
202504170254992,화신중 정기간행물 구독 견적요청,화신중학교,2025-04-17,2025-04-21 14:00,1인수의,물품,구독,20250321~20250618
202504160249764,2025학년도 도서관 정기간행물 구독 신청,해운대여자고등학교,2025-04-16,2025-04-21 12:30,1인수의,물품,구독,20250321~20250618
202504150247823,안좌초등학교 2025. 기초학력 지원 컨텐츠 구독계약,안좌초등학교,2025-04-15,2025-04-21 12:00,1인수의,물품,구독,20250321~20250618
202504150247720,인공지능 교수학습 플랫폼 교육활동 프로그램 쳇 GPT 구독,철원고등학교,2025-04-15,2025-04-20 18:00,1인수의,용역,구독,20250321~20250618
202504150246262,구덕고 정기간행물 구독 견적 요청,구덕고등학교,2025-04-15,2025-04-16 18:00,1인수의,물품,구독,20250321~20250618
202504150245413,연일중 구독형 전자도서 이용료 견적요청,연일중학교,2025-04-15,2025-04-16 14:00,1인수의,물품,구독,20250321~20250618
202504110238792,해창중학교 미리캔버스 구독료 견적요청,해창중학교,2025-04-11,2025-04-16 18:00,1인수의,물품,구독,20250321~20250618
202504080226484,2025학년도 학교도서관 정기간행물 구독 견적요청,을숙도초등학교,2025-04-08,2025-04-14 10:00,1인수의,물품,구독,20250321~20250618
202504080225453,2025학년도 화명고등학교 도서관 정기간행물 구독 견적요청,화명고등학교,2025-04-08,2025-04-10 15:00,1인수의,물품,구독,20250321~20250618
202504040217209,유투브프리미엄 구독 견적 요청,동신초등학교,2025-04-04,2025-04-07 08:30,1인수의,물품,구독,20250321~20250618
202504020209559,지산고 2025학년도 정기간행물 구독 견적요청,지산고등학교,2025-04-02,2025-04-07 18:00,1인수의,물품,구독,20250321~20250618
202504010205792,단성초등학교 소프트웨어 구독료 구입,단성초등학교,2025-04-01,2025-04-06 18:00,1인수의,물품,구독,20250321~20250618
202504010203543,충렬고등학교 정기간행물 구독 견적요청,충렬고등학교,2025-04-01,2025-04-07 09:50,1인수의,물품,구독,20250321~20250618
202503310199969,2025년 SW컨텐츠 구독료,고부초등학교,2025-03-31,2025-04-01 09:00,1인수의,물품,구독,20250321~20250618
202503280198323,2025학년도 정기간행물 구독 견적요청,화순고등학교,2025-03-28,2025-04-02 18:00,1인수의,물품,구독,20250321~20250618
202503260189666,2025학년도 신간도서(1차)와 전자책(1차)구입 및 정기간행물 구독,군산기계공업고등학교,2025-03-27,2025-04-01 18:00,1인수의,물품,구독,20250321~20250618
202503260186685,2025학년도 정기간행물 구독,한국조형예술고등학교,2025-03-26,2025-03-28 18:00,1인수의,물품,구독,20250321~20250618
202503240181672,생영초 수학 점핑 학교 구독형 교육용 플랫폼 이용료 견적 요청,생영초등학교,2025-03-24,2025-03-25 15:00,1인수의,용역,구독,20250321~20250618
202503240181490,경혜여고 미리캔버스 pro구독,경혜여자고등학교,2025-03-24,2025-03-25 18:20,1인수의,용역,구독,20250321~20250618
202503240180814,2025. AI 맞춤형 온라인 학습 콘텐츠 구독료 견적 요청,별량초등학교,2025-03-24,2025-03-29 18:00,1인수의,물품,구독,20250321~20250618
202503240179219,다원중학교 유트브프리미엄구독 라이선스 12개월 1개정 견적요청,다원중학교,2025-03-24,2025-03-25 09:00,1인수의,물품,구독,20250321~20250618
202503210177648,생성형 AI 구독,전주양현초등학교,2025-03-22,2025-03-24 13:00,1인수의,물품,구독,20250321~20250618
202503210177067,경혜여고 미리캔버스 구독,경혜여자고등학교,2025-03-21,2025-03-24 23:40,1인수의,용역,구독,20250321~20250618
202503210176366,2025학년도 AI맞춤형 온라인 학습 콘텐츠 구독료 지급 요청,안좌초등학교,2025-03-21,2025-03-25 12:00,1인수의,물품,구독,20250321~20250618
